date,mainCategoryName,subcategoryName,timeRecorded,timeSpent,currentLoggedInUser
2022-02-08,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Entertainment,Video Games,00:00am,261.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Entertainment,SM/Anime/MM,00:00am,544.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Sleep,Sleep,00:00am,426.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-08,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Entertainment,Video Games,00:00am,228.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Entertainment,SM/Anime/MM,00:00am,208.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Sleep,Sleep,00:00am,390.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-09,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Entertainment,SM/Anime/MM,00:00am,314.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Entertainment,Video Games,00:00am,242.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Personal Growth,Reading,00:00am,25.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Sleep,Sleep,00:00am,406.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-10,Personal Growth,Journaling,00:00am,13.83,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Entertainment,Video Games,00:00am,147.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Personal Growth,Journaling,00:00am,7.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Sleep,Sleep,00:00am,415.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Entertainment,SM/Anime/MM,00:00am,132.13,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-11,Personal Growth,Reading,00:00am,77.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Personal Growth,Journaling,00:00am,7.32,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Entertainment,Video Games,00:00am,203.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Sleep,Sleep,00:00am,432.83,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Entertainment,SM/Anime/MM,00:00am,358.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Skills,English Comms,00:00am,11.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-12,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Entertainment,SM/Anime/MM,00:00am,11.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Personal Growth,Journaling,00:00am,8.03,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Sleep,Sleep,00:00am,445.57,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Entertainment,Video Games,00:00am,1.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-13,Skills,English Comms,00:00am,40.13,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Entertainment,SM/Anime/MM,00:00am,176.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Skills,Spanish Comms,00:00am,41.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Sleep,Sleep,00:00am,527.95,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-14,Skills,English Comms,00:00am,19.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Personal Growth,Journaling,00:00am,16.88,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Sleep,Sleep,00:00am,526.38,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Skills,Spanish Comms,00:00am,40.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Entertainment,SM/Anime/MM,00:00am,109.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Skills,English Comms,00:00am,39.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Personal Growth,Reading,00:00am,43.13,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-15,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Skills,English Comms,00:00am,11.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Sleep,Sleep,00:00am,367.35,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Skills,Programming,00:00am,42.97,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Skills,Spanish Comms,00:00am,41.03,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Entertainment,Video Games,00:00am,6.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Entertainment,SM/Anime/MM,00:00am,299.17,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-16,Personal Growth,Journaling,00:00am,28.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Skills,Programming,00:00am,60.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Sleep,Sleep,00:00am,504.93,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Entertainment,SM/Anime/MM,00:00am,191.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Personal Growth,Journaling,00:00am,11.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Skills,Spanish Comms,00:00am,46.17,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Personal Growth,Reading,00:00am,64.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Skills,English Comms,00:00am,26.8,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-17,Education,Lec/Exams/Assign,00:00am,24.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Entertainment,SM/Anime/MM,00:00am,199.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Skills,English Comms,00:00am,27.28,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Skills,Spanish Comms,00:00am,40.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Sleep,Sleep,00:00am,453.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Entertainment,Video Games,00:00am,178.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Personal Growth,Journaling,00:00am,17.43,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-18,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Skills,Programming,00:00am,66.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Personal Growth,Journaling,00:00am,9.82,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Skills,English Comms,00:00am,19.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Entertainment,SM/Anime/MM,00:00am,176.18,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Sleep,Sleep,00:00am,353.55,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-19,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Sleep,Sleep,00:00am,610.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Entertainment,SM/Anime/MM,00:00am,291.12,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-20,Entertainment,Video Games,00:00am,63.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Personal Growth,Reading,00:00am,60.77,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Skills,Spanish Comms,00:00am,41.88,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Entertainment,SM/Anime/MM,00:00am,213.12,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Personal Growth,Journaling,00:00am,12.62,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Skills,English Comms,00:00am,30.77,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Entertainment,Video Games,00:00am,127.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Sleep,Sleep,00:00am,329.75,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Skills,Programming,00:00am,56.62,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-21,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Personal Growth,Journaling,00:00am,18.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Entertainment,Video Games,00:00am,95.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Skills,Programming,00:00am,60.65,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Education,Lec/Exams/Assign,00:00am,77.03,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Entertainment,SM/Anime/MM,00:00am,121.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Sleep,Sleep,00:00am,460.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Skills,English Comms,00:00am,31.3,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-22,Skills,Spanish Comms,00:00am,41.25,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Education,Lec/Exams/Assign,00:00am,155.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Personal Growth,Reading,00:00am,89.2,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Skills,Spanish Comms,00:00am,42.77,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Sleep,Sleep,00:00am,485.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Skills,Programming,00:00am,50.03,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Personal Growth,Journaling,00:00am,42.27,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Education,Studied/Revised,00:00am,69.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Entertainment,SM/Anime/MM,00:00am,141.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-23,Skills,English Comms,00:00am,14.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Personal Growth,Reading,00:00am,61.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Skills,English Comms,00:00am,18.87,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Skills,Spanish Comms,00:00am,42.5,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Entertainment,SM/Anime/MM,00:00am,206.08,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Personal Growth,Journaling,00:00am,25.98,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Skills,Programming,00:00am,67.08,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Sleep,Sleep,00:00am,434.95,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-24,Education,Lec/Exams/Assign,00:00am,204.82,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Sleep,Sleep,00:00am,462.87,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Entertainment,SM/Anime/MM,00:00am,205.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Entertainment,Video Games,00:00am,256.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-25,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Skills,English Comms,00:00am,27.33,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Skills,Programming,00:00am,24.6,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Sleep,Sleep,00:00am,480.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Personal Growth,Journaling,00:00am,11.87,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Entertainment,SM/Anime/MM,00:00am,175.98,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-26,Entertainment,Video Games,00:00am,46.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Personal Growth,Reading,00:00am,60.18,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Skills,English Comms,00:00am,9.78,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Skills,Spanish Comms,00:00am,58.58,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Sleep,Sleep,00:00am,489.15,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Entertainment,SM/Anime/MM,00:00am,321.93,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Entertainment,Video Games,00:00am,168.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-27,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Sleep,Sleep,00:00am,542.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Education,Lec/Exams/Assign,00:00am,229.4,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Education,Studied/Revised,00:00am,120.57,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Skills,English Comms,00:00am,8.93,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Skills,Spanish Comms,00:00am,20.63,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Entertainment,SM/Anime/MM,00:00am,88.52,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Personal Growth,Reading,00:00am,61.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-02-28,Skills,Programming,00:00am,60.53,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Sleep,Sleep,00:00am,424.68,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Personal Growth,Journaling,00:00am,8.68,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Entertainment,Video Games,00:00am,161.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-01,Entertainment,SM/Anime/MM,00:00am,378.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Entertainment,SM/Anime/MM,00:00am,49.98,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Education,Lec/Exams/Assign,00:00am,90.72,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Personal Growth,Reading,00:00am,20.92,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Education,Studied/Revised,00:00am,34.37,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Sleep,Sleep,00:00am,477.23,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-02,Skills,English Comms,00:00am,9.35,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Skills,Programming,00:00am,33.48,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Education,Studied/Revised,00:00am,61.97,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Skills,Spanish Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Entertainment,SM/Anime/MM,00:00am,166.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Sleep,Sleep,00:00am,448.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Personal Growth,Reading,00:00am,26.9,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Skills,English Comms,00:00am,34.83,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Entertainment,Video Games,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-03,Education,Lec/Exams/Assign,00:00am,118.82,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Entertainment,Video Games,00:00am,75.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Personal Growth,Reading,00:00am,61.23,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Skills,Programming,00:00am,60.05,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Skills,Spanish Comms,00:00am,50.82,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Skills,English Comms,00:00am,17.42,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Personal Growth,Journaling,00:00am,23.45,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Entertainment,SM/Anime/MM,00:00am,141.12,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-04,Sleep,Sleep,00:00am,457.88,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Personal Growth,Reading,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Personal Growth,Journaling,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Education,Lec/Exams/Assign,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Entertainment,SM/Anime/MM,00:00am,375.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Sleep,Sleep,00:00am,510.22,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Entertainment,Video Games,00:00am,66.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Education,Studied/Revised,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Skills,Spanish Comms,00:00am,63.93,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Skills,Programming,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
2022-03-05,Skills,English Comms,00:00am,0.0,hhANBj74wiclvfuDLGfuDlFZgJ62
